"","X1","Textbox87","Textbox82","nat_definition4","region_name_3","textbox37","Category3","textbox39","Assur_DestinationCity1","Cases3","Cases4"
"349",11161,"From: 01 Jan 2013","To: 31 Dec 2013","Maryland",2013,1180,"Afghanistan",7,"Odenton",3,66066
"350",14037,"From: 01 Jan 2014","To: 31 Dec 2014","Maryland",2014,1335,"Afghanistan",9,"Baltimore",6,72820
"351",27396,"From: 01 Jan 2015","To: 31 Dec 2015","Maryland",2015,1453,"Afghanistan",19,"Baltimore",6,66517
"352",6312,"From: 01 Jan 2016","To: 31 Dec 2016","Maryland",2016,1952,"Afghanistan",55,"Baltimore",18,96874
"353",861,"From: 01 Jan 2017","To: 31 Dec 2017","Maryland",2017,610,"Afghanistan",26,"Baltimore",2,33368
"354",9035,"From: 01 Jan 2018","To: 31 Dec 2018","Maryland",2018,509,"Afghanistan",17,"Baltimore",9,22874
"355",16277,"From: 01 Jan 2019","To: 31 Dec 2019","Maryland",2019,690,"Afghanistan",94,"Baltimore",24,27514
"356",30390,"From: 01 Jan 2002","To: 31 Dec 2002","Massachusetts",2002,783,"Afghanistan",61,"Boston",21,30289
"357",54869,"From: 01 Jan 2003","To: 31 Dec 2003","Massachusetts",2003,959,"Afghanistan",54,"Allston",1,32235
"358",36525,"From: 01 Jan 2004","To: 31 Dec 2004","Massachusetts",2004,1491,"Afghanistan",61,"Allston",1,56342
"359",39741,"From: 01 Jan 2005","To: 31 Dec 2005","Massachusetts",2005,1301,"Afghanistan",15,"Boston",6,51897
"360",45275,"From: 01 Jan 2006","To: 31 Dec 2006","Massachusetts",2006,772,"Afghanistan",12,"Boston",4,39552
"361",42646,"From: 01 Jan 2007","To: 31 Dec 2007","Massachusetts",2007,782,"Belarus",26,"West Springfield",19,47753
"362",21597,"From: 01 Jan 2008","To: 31 Dec 2008","Massachusetts",2008,1254,"Afghanistan",4,"Boston",4,64733
"363",24606,"From: 01 Jan 2009","To: 31 Dec 2009","Massachusetts",2009,1898,"Afghanistan",5,"West Springfield",5,79942
"364",48125,"From: 01 Jan 2010","To: 31 Dec 2010","Massachusetts",2010,1822,"Afghanistan",14,"Malden",1,71361
"365",50761,"From: 01 Jan 2011","To: 31 Dec 2011","Massachusetts",2011,1400,"Afghanistan",2,"South Boston",2,51458
"366",3531,"From: 01 Jan 2012","To: 31 Dec 2012","Massachusetts",2012,1885,"Afghanistan",6,"Brighton",1,66292
"367",11258,"From: 01 Jan 2013","To: 31 Dec 2013","Massachusetts",2013,1691,"Afghanistan",6,"South Boston",6,66066
"368",14112,"From: 01 Jan 2014","To: 31 Dec 2014","Massachusetts",2014,1892,"Afghanistan",18,"Boston",10,72820
"369",27470,"From: 01 Jan 2015","To: 31 Dec 2015","Massachusetts",2015,1666,"Afghanistan",32,"Boston",9,66517
"370",6406,"From: 01 Jan 2016","To: 31 Dec 2016","Massachusetts",2016,1827,"Afghanistan",33,"Boston",20,96874
"371",925,"From: 01 Jan 2017","To: 31 Dec 2017","Massachusetts",2017,737,"Afghanistan",10,"Boston",3,33368
"372",9075,"From: 01 Jan 2018","To: 31 Dec 2018","Massachusetts",2018,465,"Afghanistan",16,"Framingham",1,22874
"373",16331,"From: 01 Jan 2019","To: 31 Dec 2019","Massachusetts",2019,478,"Afghanistan",24,"Florence",4,27514
"374",30505,"From: 01 Jan 2002","To: 31 Dec 2002","Michigan",2002,537,"Afghanistan",49,"Grand Rapids",7,30289
"375",55013,"From: 01 Jan 2003","To: 31 Dec 2003","Michigan",2003,538,"Afghanistan",34,"Grand Rapids",12,32235
"376",36652,"From: 01 Jan 2004","To: 31 Dec 2004","Michigan",2004,1046,"Afghanistan",41,"Bloomfield Hills",12,56342
"377",39868,"From: 01 Jan 2005","To: 31 Dec 2005","Michigan",2005,864,"Afghanistan",26,"Bloomfield Hills",2,51897
"378",45371,"From: 01 Jan 2006","To: 31 Dec 2006","Michigan",2006,531,"Afghanistan",16,"Grand Rapids",1,39552
"379",42737,"From: 01 Jan 2007","To: 31 Dec 2007","Michigan",2007,1584,"Afghanistan",5,"Lansing",5,47753
"380",21689,"From: 01 Jan 2008","To: 31 Dec 2008","Michigan",2008,3586,"Afghanistan",8,"Lansing",8,64733
"381",24726,"From: 01 Jan 2009","To: 31 Dec 2009","Michigan",2009,3460,"Afghanistan",1,"Lansing",1,79942
"382",48238,"From: 01 Jan 2010","To: 31 Dec 2010","Michigan",2010,3446,"Afghanistan",9,"Grand Rapids",6,71361
"383",50854,"From: 01 Jan 2011","To: 31 Dec 2011","Michigan",2011,2163,"Afghanistan",2,"Southfield",2,51458
"384",3638,"From: 01 Jan 2012","To: 31 Dec 2012","Michigan",2012,4585,"Afghanistan",2,"Grand Rapids",1,66292
"385",11362,"From: 01 Jan 2013","To: 31 Dec 2013","Michigan",2013,4125,"Afghanistan",11,"Lansing",11,66066
"386",14220,"From: 01 Jan 2014","To: 31 Dec 2014","Michigan",2014,3932,"Afghanistan",6,"Grand Rapids",2,72820
"387",27597,"From: 01 Jan 2015","To: 31 Dec 2015","Michigan",2015,2714,"Afghanistan",61,"Ann Arbor",4,66517
"388",6534,"From: 01 Jan 2016","To: 31 Dec 2016","Michigan",2016,5039,"Afghanistan",207,"Ann Arbor",21,96874
"389",1025,"From: 01 Jan 2017","To: 31 Dec 2017","Michigan",2017,1402,"Afghanistan",36,"Battle Creek",1,33368
"390",9135,"From: 01 Jan 2018","To: 31 Dec 2018","Michigan",2018,722,"Afghanistan",59,"Ann Arbor",10,22874
"391",16407,"From: 01 Jan 2019","To: 31 Dec 2019","Michigan",2019,1033,"Afghanistan",85,"Ann Arbor",19,27514
"392",30585,"From: 01 Jan 2002","To: 31 Dec 2002","Minnesota",2002,854,"Afghanistan",2,"Richfield",2,30289
"393",55088,"From: 01 Jan 2003","To: 31 Dec 2003","Minnesota",2003,2251,"Belarus",54,"Anoka",2,32235
"394",36749,"From: 01 Jan 2004","To: 31 Dec 2004","Minnesota",2004,7155,"Belarus",76,"Anoka",2,56342
"395",39954,"From: 01 Jan 2005","To: 31 Dec 2005","Minnesota",2005,5027,"Belarus",47,"Blaine",11,51897
"396",45439,"From: 01 Jan 2006","To: 31 Dec 2006","Minnesota",2006,4903,"Belarus",25,"Anoka",5,39552
"397",42818,"From: 01 Jan 2007","To: 31 Dec 2007","Minnesota",2007,2680,"Afghanistan",6,"Burnsville",6,47753
"398",21793,"From: 01 Jan 2008","To: 31 Dec 2008","Minnesota",2008,1120,"Belarus",13,"Champlin",2,64733
"399",24822,"From: 01 Jan 2009","To: 31 Dec 2009","Minnesota",2009,1147,"Belarus",36,"Anoka",6,79942
"400",48335,"From: 01 Jan 2010","To: 31 Dec 2010","Minnesota",2010,2182,"Afghanistan",1,"Brooklyn Park",1,71361
"401",50916,"From: 01 Jan 2011","To: 31 Dec 2011","Minnesota",2011,1734,"Belarus",15,"Coon Rapids",7,51458
"402",3725,"From: 01 Jan 2012","To: 31 Dec 2012","Minnesota",2012,2115,"Belarus",20,"Albertville",6,66292
"403",11466,"From: 01 Jan 2013","To: 31 Dec 2013","Minnesota",2013,2067,"Belarus",1,"Ramsey",1,66066
"404",14319,"From: 01 Jan 2014","To: 31 Dec 2014","Minnesota",2014,2390,"Belarus",10,"Albertville",5,72820
"405",27704,"From: 01 Jan 2015","To: 31 Dec 2015","Minnesota",2015,2119,"Armenia",2,"Coon Rapids",2,66517
"406",6654,"From: 01 Jan 2016","To: 31 Dec 2016","Minnesota",2016,3009,"Afghanistan",3,"Minneapolis",1,96874
"407",1107,"From: 01 Jan 2017","To: 31 Dec 2017","Minnesota",2017,918,"Belarus",11,"Minneapolis",6,33368
"408",9192,"From: 01 Jan 2018","To: 31 Dec 2018","Minnesota",2018,668,"Belarus",16,"Minneapolis",16,22874
"409",16474,"From: 01 Jan 2019","To: 31 Dec 2019","Minnesota",2019,891,"Belarus",10,"Minneapolis",10,27514
"410",30712,"From: 01 Jan 2002","To: 31 Dec 2002","Mississippi",2002,4,"Iran",2,"Hattiesburg",1,30289
"411",55252,"From: 01 Jan 2003","To: 31 Dec 2003","Mississippi",2003,2,"Liberia",1,"Jackson",1,32235
"412",36963,"From: 01 Jan 2004","To: 31 Dec 2004","Mississippi",2004,4,"Liberia",1,"Jackson",1,56342
"413",40119,"From: 01 Jan 2005","To: 31 Dec 2005","Mississippi",2005,5,"Iran",5,"Gulfport",5,51897
"414",42934,"From: 01 Jan 2007","To: 31 Dec 2007","Mississippi",2007,1,"Sudan",1,"Jackson",1,47753
"415",21863,"From: 01 Jan 2008","To: 31 Dec 2008","Mississippi",2008,11,"Dem. Rep. Congo",1,"Jackson",1,64733
"416",24919,"From: 01 Jan 2009","To: 31 Dec 2009","Mississippi",2009,26,"Afghanistan",8,"Louisville",8,79942
"417",48418,"From: 01 Jan 2010","To: 31 Dec 2010","Mississippi",2010,3,"Burma",1,"Jackson",1,71361
"418",50990,"From: 01 Jan 2011","To: 31 Dec 2011","Mississippi",2011,3,"Dem. Rep. Congo",1,"Jackson",1,51458
"419",3810,"From: 01 Jan 2012","To: 31 Dec 2012","Mississippi",2012,7,"Afghanistan",3,"Jackson",3,66292
"420",11546,"From: 01 Jan 2013","To: 31 Dec 2013","Mississippi",2013,3,"Burma",1,"Jackson",1,66066
"421",14417,"From: 01 Jan 2014","To: 31 Dec 2014","Mississippi",2014,10,"Burma",2,"Jackson",1,72820
"422",27801,"From: 01 Jan 2015","To: 31 Dec 2015","Mississippi",2015,15,"Afghanistan",6,"Jackson",6,66517
"423",6803,"From: 01 Jan 2016","To: 31 Dec 2016","Mississippi",2016,13,"Afghanistan",5,"Jackson",5,96874
"424",1190,"From: 01 Jan 2017","To: 31 Dec 2017","Mississippi",2017,6,"Burma",3,"Jackson",3,33368
"425",9263,"From: 01 Jan 2018","To: 31 Dec 2018","Mississippi",2018,8,"Dem. Rep. Congo",2,"Jackson",2,22874
"426",16535,"From: 01 Jan 2019","To: 31 Dec 2019","Mississippi",2019,9,"Burma",1,"Jackson",1,27514
"427",30716,"From: 01 Jan 2002","To: 31 Dec 2002","Missouri",2002,807,"Afghanistan",139,"Saint Louis",139,30289
"428",55254,"From: 01 Jan 2003","To: 31 Dec 2003","Missouri",2003,485,"Afghanistan",63,"Saint Louis",63,32235
"429",36966,"From: 01 Jan 2004","To: 31 Dec 2004","Missouri",2004,1028,"Afghanistan",54,"Blue Springs",6,56342
"430",40120,"From: 01 Jan 2005","To: 31 Dec 2005","Missouri",2005,879,"Afghanistan",68,"Ballwin",1,51897
"431",45580,"From: 01 Jan 2006","To: 31 Dec 2006","Missouri",2006,559,"Afghanistan",48,"Fenton",1,39552
"432",42935,"From: 01 Jan 2007","To: 31 Dec 2007","Missouri",2007,758,"Afghanistan",13,"Saint Louis",13,47753
"433",21868,"From: 01 Jan 2008","To: 31 Dec 2008","Missouri",2008,1139,"Afghanistan",13,"Saint Louis",13,64733
"434",24926,"From: 01 Jan 2009","To: 31 Dec 2009","Missouri",2009,1507,"Afghanistan",2,"Saint Louis",2,79942
"435",48420,"From: 01 Jan 2010","To: 31 Dec 2010","Missouri",2010,1083,"Afghanistan",9,"Saint Louis",9,71361
"436",50992,"From: 01 Jan 2011","To: 31 Dec 2011","Missouri",2011,901,"Afghanistan",2,"Saint Louis",2,51458
"437",3814,"From: 01 Jan 2012","To: 31 Dec 2012","Missouri",2012,1224,"Afghanistan",4,"Jefferson City",4,66292
"438",11549,"From: 01 Jan 2013","To: 31 Dec 2013","Missouri",2013,1237,"Afghanistan",6,"Saint Louis",6,66066
"439",14421,"From: 01 Jan 2014","To: 31 Dec 2014","Missouri",2014,1469,"Afghanistan",20,"Kansas City",8,72820
"440",27805,"From: 01 Jan 2015","To: 31 Dec 2015","Missouri",2015,1352,"Afghanistan",9,"Kansas City",2,66517
"441",6808,"From: 01 Jan 2016","To: 31 Dec 2016","Missouri",2016,2337,"Afghanistan",85,"Hazelwood",1,96874
"442",1194,"From: 01 Jan 2017","To: 31 Dec 2017","Missouri",2017,804,"Afghanistan",20,"Kansas City",7,33368
"443",9265,"From: 01 Jan 2018","To: 31 Dec 2018","Missouri",2018,497,"Afghanistan",14,"Kansas City",2,22874
"444",16538,"From: 01 Jan 2019","To: 31 Dec 2019","Missouri",2019,598,"Afghanistan",32,"Saint Louis",32,27514
"445",30755,"From: 01 Jan 2002","To: 31 Dec 2002","Montana",2002,14,"Belarus",8,"Missoula",8,30289
"446",55294,"From: 01 Jan 2003","To: 31 Dec 2003","Montana",2003,24,"Belarus",20,"Missoula",20,32235
"447",37018,"From: 01 Jan 2004","To: 31 Dec 2004","Montana",2004,7,"Belarus",7,"Missoula",7,56342
"448",40162,"From: 01 Jan 2005","To: 31 Dec 2005","Montana",2005,5,"Ukraine",5,"Whitefish",5,51897
"449",42982,"From: 01 Jan 2007","To: 31 Dec 2007","Montana",2007,3,"Burma",3,"Bigfork",3,47753
"450",21919,"From: 01 Jan 2008","To: 31 Dec 2008","Montana",2008,4,"Iraq",4,"Billings",4,64733
"451",24973,"From: 01 Jan 2009","To: 31 Dec 2009","Montana",2009,3,"Iraq",3,"Billings",3,79942
"452",3856,"From: 01 Jan 2012","To: 31 Dec 2012","Montana",2012,1,"Iraq",1,"Helena",1,66292
"453",6877,"From: 01 Jan 2016","To: 31 Dec 2016","Montana",2016,46,"Dem. Rep. Congo",27,"Missoula",27,96874
"454",1240,"From: 01 Jan 2017","To: 31 Dec 2017","Montana",2017,87,"Dem. Rep. Congo",10,"Missoula",10,33368
"455",9298,"From: 01 Jan 2018","To: 31 Dec 2018","Montana",2018,114,"Dem. Rep. Congo",89,"Missoula",89,22874
"456",16570,"From: 01 Jan 2019","To: 31 Dec 2019","Montana",2019,84,"Dem. Rep. Congo",71,"Missoula",71,27514
"457",30758,"From: 01 Jan 2002","To: 31 Dec 2002","Nebraska",2002,223,"Afghanistan",13,"Lincoln",6,30289
"458",55296,"From: 01 Jan 2003","To: 31 Dec 2003","Nebraska",2003,232,"Afghanistan",7,"Lincoln",5,32235
"459",37019,"From: 01 Jan 2004","To: 31 Dec 2004","Nebraska",2004,483,"Afghanistan",8,"Lincoln",2,56342
"460",40163,"From: 01 Jan 2005","To: 31 Dec 2005","Nebraska",2005,256,"Belarus",5,"Waverly",5,51897
"461",45619,"From: 01 Jan 2006","To: 31 Dec 2006","Nebraska",2006,319,"Afghanistan",1,"Lincoln",1,39552
"462",42983,"From: 01 Jan 2007","To: 31 Dec 2007","Nebraska",2007,438,"Burma",231,"Bennington",18,47753
"463",21920,"From: 01 Jan 2008","To: 31 Dec 2008","Nebraska",2008,703,"Bhutan",4,"Omaha",4,64733
"464",24974,"From: 01 Jan 2009","To: 31 Dec 2009","Nebraska",2009,900,"Bhutan",57,"Bellevue",5,79942
"465",48468,"From: 01 Jan 2010","To: 31 Dec 2010","Nebraska",2010,780,"Bhutan",124,"Omaha",124,71361
"466",51031,"From: 01 Jan 2011","To: 31 Dec 2011","Nebraska",2011,740,"Bhutan",211,"Lincoln",6,51458
"467",3857,"From: 01 Jan 2012","To: 31 Dec 2012","Nebraska",2012,799,"Bhutan",259,"Omaha",259,66292
"468",11592,"From: 01 Jan 2013","To: 31 Dec 2013","Nebraska",2013,1067,"Bhutan",258,"Omaha",258,66066
"469",14474,"From: 01 Jan 2014","To: 31 Dec 2014","Nebraska",2014,1128,"Bhutan",219,"Omaha",219,72820
"470",27863,"From: 01 Jan 2015","To: 31 Dec 2015","Nebraska",2015,1068,"Bhutan",156,"Omaha",151,66517
"471",6881,"From: 01 Jan 2016","To: 31 Dec 2016","Nebraska",2016,1782,"Afghanistan",17,"Omaha",17,96874
"472",1245,"From: 01 Jan 2017","To: 31 Dec 2017","Nebraska",2017,799,"Bhutan",139,"Omaha",139,33368
"473",9300,"From: 01 Jan 2018","To: 31 Dec 2018","Nebraska",2018,262,"Afghanistan",10,"Omaha",10,22874
"474",16573,"From: 01 Jan 2019","To: 31 Dec 2019","Nebraska",2019,467,"Afghanistan",3,"Omaha",3,27514
"475",30784,"From: 01 Jan 2002","To: 31 Dec 2002","Nevada",2002,180,"Bosnia and Herzegovina",16,"Las Vegas",16,30289
"476",55323,"From: 01 Jan 2003","To: 31 Dec 2003","Nevada",2003,202,"Afghanistan",12,"Las Vegas",12,32235
"477",37041,"From: 01 Jan 2004","To: 31 Dec 2004","Nevada",2004,336,"Afghanistan",1,"Las Vegas",1,56342
"478",40181,"From: 01 Jan 2005","To: 31 Dec 2005","Nevada",2005,385,"Colombia",1,"Henderson",1,51897
"479",45642,"From: 01 Jan 2006","To: 31 Dec 2006","Nevada",2006,196,"Afghanistan",3,"Las Vegas",3,39552
"480",43007,"From: 01 Jan 2007","To: 31 Dec 2007","Nevada",2007,322,"Afghanistan",3,"Las Vegas",3,47753
"481",21943,"From: 01 Jan 2008","To: 31 Dec 2008","Nevada",2008,521,"Afghanistan",3,"Las Vegas",3,64733
"482",25002,"From: 01 Jan 2009","To: 31 Dec 2009","Nevada",2009,653,"Afghanistan",9,"Las Vegas",9,79942
"483",48487,"From: 01 Jan 2010","To: 31 Dec 2010","Nevada",2010,467,"Bhutan",27,"Las Vegas",27,71361
"484",51049,"From: 01 Jan 2011","To: 31 Dec 2011","Nevada",2011,383,"Azerbaijan",2,"Las Vegas",2,51458
"485",3873,"From: 01 Jan 2012","To: 31 Dec 2012","Nevada",2012,458,"Bhutan",48,"Las Vegas",48,66292
"486",11612,"From: 01 Jan 2013","To: 31 Dec 2013","Nevada",2013,569,"Afghanistan",1,"Las Vegas",1,66066
"487",14499,"From: 01 Jan 2014","To: 31 Dec 2014","Nevada",2014,505,"Azerbaijan",15,"Las Vegas",15,72820
"488",27892,"From: 01 Jan 2015","To: 31 Dec 2015","Nevada",2015,648,"Afghanistan",19,"Las Vegas",19,66517
"489",6908,"From: 01 Jan 2016","To: 31 Dec 2016","Nevada",2016,899,"Afghanistan",26,"Las Vegas",26,96874
"490",1274,"From: 01 Jan 2017","To: 31 Dec 2017","Nevada",2017,273,"Afghanistan",26,"Las Vegas",20,33368
"491",9316,"From: 01 Jan 2018","To: 31 Dec 2018","Nevada",2018,226,"Afghanistan",19,"Las Vegas",7,22874
"492",16598,"From: 01 Jan 2019","To: 31 Dec 2019","Nevada",2019,169,"Afghanistan",19,"Las Vegas",19,27514
"493",30794,"From: 01 Jan 2002","To: 31 Dec 2002","New Hampshire",2002,279,"Afghanistan",19,"Concord",13,30289
"494",55339,"From: 01 Jan 2003","To: 31 Dec 2003","New Hampshire",2003,263,"Afghanistan",38,"Concord",38,32235
"495",37056,"From: 01 Jan 2004","To: 31 Dec 2004","New Hampshire",2004,633,"Afghanistan",9,"Concord",9,56342
"496",40194,"From: 01 Jan 2005","To: 31 Dec 2005","New Hampshire",2005,266,"Afghanistan",9,"Concord",4,51897
"497",45657,"From: 01 Jan 2006","To: 31 Dec 2006","New Hampshire",2006,210,"Burundi",13,"Concord",5,39552
"498",43022,"From: 01 Jan 2007","To: 31 Dec 2007","New Hampshire",2007,252,"Afghanistan",3,"Concord",3,47753
"499",21962,"From: 01 Jan 2008","To: 31 Dec 2008","New Hampshire",2008,610,"Bhutan",367,"Concord",193,64733
"500",25018,"From: 01 Jan 2009","To: 31 Dec 2009","New Hampshire",2009,670,"Bhutan",569,"Concord",263,79942
"501",48507,"From: 01 Jan 2010","To: 31 Dec 2010","New Hampshire",2010,434,"Afghanistan",1,"Concord",1,71361
"502",51062,"From: 01 Jan 2011","To: 31 Dec 2011","New Hampshire",2011,484,"Bhutan",444,"Concord",202,51458
"503",3888,"From: 01 Jan 2012","To: 31 Dec 2012","New Hampshire",2012,371,"Bhutan",209,"Concord",127,66292
"504",11627,"From: 01 Jan 2013","To: 31 Dec 2013","New Hampshire",2013,382,"Bhutan",143,"Concord",89,66066
"505",14516,"From: 01 Jan 2014","To: 31 Dec 2014","New Hampshire",2014,344,"Bhutan",90,"Concord",59,72820
"506",27915,"From: 01 Jan 2015","To: 31 Dec 2015","New Hampshire",2015,428,"Bhutan",67,"Concord",31,66517
"507",6932,"From: 01 Jan 2016","To: 31 Dec 2016","New Hampshire",2016,619,"Afghanistan",5,"Concord",5,96874
"508",1297,"From: 01 Jan 2017","To: 31 Dec 2017","New Hampshire",2017,212,"Bhutan",69,"Concord",47,33368
"509",9333,"From: 01 Jan 2018","To: 31 Dec 2018","New Hampshire",2018,196,"Bhutan",6,"Concord",6,22874
"510",16616,"From: 01 Jan 2019","To: 31 Dec 2019","New Hampshire",2019,193,"Burma",5,"Nashua",5,27514
"511",30825,"From: 01 Jan 2002","To: 31 Dec 2002","New Jersey",2002,390,"Afghanistan",22,"Atlantic City",7,30289
"512",55363,"From: 01 Jan 2003","To: 31 Dec 2003","New Jersey",2003,668,"Afghanistan",22,"Atlantic City",5,32235
"513",37080,"From: 01 Jan 2004","To: 31 Dec 2004","New Jersey",2004,680,"Afghanistan",8,"Elizabeth",6,56342
"514",40217,"From: 01 Jan 2005","To: 31 Dec 2005","New Jersey",2005,728,"Afghanistan",1,"Saddle Brook",1,51897
"515",45679,"From: 01 Jan 2006","To: 31 Dec 2006","New Jersey",2006,500,"Belarus",6,"Elizabeth",3,39552
"516",43038,"From: 01 Jan 2007","To: 31 Dec 2007","New Jersey",2007,586,"Belarus",4,"Vineland",4,47753
"517",21984,"From: 01 Jan 2008","To: 31 Dec 2008","New Jersey",2008,765,"Afghanistan",11,"Cherry Hill",6,64733
"518",25033,"From: 01 Jan 2009","To: 31 Dec 2009","New Jersey",2009,1210,"Bhutan",195,"Elizabeth",13,79942
"519",48523,"From: 01 Jan 2010","To: 31 Dec 2010","New Jersey",2010,752,"Afghanistan",2,"Ogdensburg",1,71361
"520",51068,"From: 01 Jan 2011","To: 31 Dec 2011","New Jersey",2011,254,"Afghanistan",5,"Elizabeth",5,51458
"521",3900,"From: 01 Jan 2012","To: 31 Dec 2012","New Jersey",2012,337,"Bhutan",18,"Camden",7,66292
